,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
6602,2,5.279993,-1.7609993999999998,2006-07-08,5.565918160272334,71.55526846665097,West
6603,3,5.0663643,-1.3561428999999998,2006-07-08,5.244727903860685,75.0146182174765,West
6604,4,4.507408,-0.031158617,2006-07-08,4.507515694690075,89.60393449772326,West
6605,5,4.9319153,1.1722982,2006-07-08,5.069326542658041,103.37086659344737,West
6606,6,6.5307994,1.6707814,2006-07-08,6.7411313063629255,104.35025251961656,West
6607,7,5.42472,1.49019,2006-07-08,5.625678031535399,105.36046047673265,West
6608,8,5.1420918,3.141347,2006-07-08,6.025709008410234,121.42110785656433,South_West
6609,9,5.939237599999999,3.1697592999999995,2006-07-08,6.73215547125809,118.08875185518906,South_West
6610,10,6.220905,4.0580273,2006-07-08,7.42746555606758,123.1172563269819,South_West
6611,11,7.009041000000002,4.7163653,2006-07-08,8.448121529826917,123.93650657114061,South_West
6612,12,6.281048999999999,4.0580440000000015,2006-07-08,7.477920676654507,122.8655901220789,South_West
6613,13,6.270391,5.501932,2006-07-08,8.342005695604925,131.265216344603,South_West
6614,14,6.349311,7.864985499999999,2006-07-08,10.108004110106567,141.08646713301454,South_West
6615,15,6.598431599999999,6.4188566,2006-07-08,9.205488560160298,134.20964821197583,South_West
6616,16,7.604844,6.7162166,2006-07-08,10.145995154860442,131.44932684244304,South_West
6617,17,8.729599,6.109438,2006-07-08,10.655098844057946,124.9863757328082,South_West
6618,18,7.6473064,4.7141980000000006,2006-07-08,8.983593822000467,121.65184302410721,South_West
6619,19,6.517747,4.9589953,2006-07-08,8.189790005942221,127.26551093679363,South_West
6620,20,6.6928196,5.472399,2006-07-08,8.645286867036003,129.27122694867714,South_West
6621,21,5.627454,6.963278999999999,2006-07-08,8.952960010742649,141.05619091433528,South_West
6622,22,5.330786,5.71992,2006-07-08,7.818872308983949,137.01675143797283,South_West
6623,23,5.0526300000000015,6.184466400000002,2006-07-08,7.986031215167456,140.75161670413468,South_West
6960,0,4.5411606,6.5449095,2006-07-09,7.966051717016568,145.24529988345594,South_West
