,Time,U_mpers,V_mpers,date,ws_mpers_CTRL,ws_dir_degree_CTRL,dirn_CTRL,scenario
2468,20,9.1892805,-3.2512603,2006-08-28,9.747490428106937,70.51570605521259,West,CTRL
2469,21,9.562234,-3.0713587,2006-08-28,10.043384057917017,72.19314932769984,West,CTRL
2470,22,8.690843,-4.267928,2006-08-28,9.682249814161633,63.84511545608255,West,CTRL
2471,23,9.856445,-2.461154,2006-08-28,10.159074123646358,75.97993703737961,West,CTRL
1752,0,9.199199,-3.3975572999999994,2006-08-29,9.806561979021206,69.72920540115545,West,CTRL
1753,1,8.161282,-4.0639772,2006-08-29,9.117150572719737,63.5286149873529,West,CTRL
1754,2,8.71543,-3.122394,2006-08-29,9.257865000967339,70.2894055588856,West,CTRL
1755,3,7.805848599999999,-2.337135,2006-08-29,8.148218969464857,73.33186929019158,West,CTRL
1756,4,8.589962,-2.3336482000000003,2006-08-29,8.901312323629996,74.80119773033562,West,CTRL
1757,5,7.578203999999999,-3.2665834,2006-08-29,8.252256841299326,66.68155099003528,West,CTRL
1758,6,6.930535000000001,-4.0425434000000005,2006-08-29,8.023370396978352,59.74522016692132,West,CTRL
1759,7,6.4768205000000005,-3.6931968,2006-08-29,7.455796831509728,60.3074521209338,West,CTRL
1760,8,7.590144599999999,-3.7974782,2006-08-29,8.487115866322574,63.42042151735744,West,CTRL
1761,9,8.250082,-5.2963057,2006-08-29,9.803810844491876,57.30075152554824,North_West,CTRL
1762,10,7.2156534,-3.8172727,2006-08-29,8.16316267479075,62.11996814179065,West,CTRL
1763,11,7.4212235999999985,-2.7068334,2006-08-29,7.899462435922618,69.96095344036603,West,CTRL
1764,12,8.004957000000001,-1.8583173,2006-08-29,8.217826948733363,76.93052107157457,West,CTRL
1765,13,7.9613710000000015,-1.411685,2006-08-29,8.085560137607414,79.94500575697647,West,CTRL
1766,14,8.719789,-2.333393,2006-08-29,9.02659642927333,75.01880683607408,West,CTRL
1767,15,9.095926,-1.9859122,2006-08-29,9.310194254879157,77.6838879939934,West,CTRL
1768,16,10.021351,-0.8270668999999999,2006-08-29,10.05542219512819,85.28204424755917,West,CTRL
1769,17,9.423209,-1.8980105,2006-08-29,9.612456070942079,78.61192977499172,West,CTRL
1770,18,8.470541,-1.5779529,2006-08-29,8.616263702284154,79.44749082584697,West,CTRL
1771,19,6.741248,-3.7094808,2006-08-29,7.694457252014117,61.177498463930995,West,CTRL
1772,20,6.865941,-2.6414874,2006-08-29,7.3565346121553565,68.95710343915391,West,CTRL
1773,21,6.804678999999998,-2.4076817000000004,2006-08-29,7.218073666952692,70.51482671794969,West,CTRL
1774,22,7.9024987000000015,-2.2314324,2006-08-29,8.211502679733563,74.23188643151943,West,CTRL
1775,23,7.553404,-2.3668554,2006-08-29,7.915549031603882,72.60164341666008,West,CTRL
3912,0,7.436283,-2.6959968,2006-08-30,7.909911731599743,70.07207528385443,West,CTRL
3913,1,6.258012,-3.2092624,2006-08-30,7.032928219752976,62.850133616058365,West,CTRL
3914,2,5.6046586,-3.5452363,2006-08-30,6.631809590556084,57.68453139108039,West,CTRL
3915,3,8.372104,-5.4126616,2006-08-30,9.969404745667143,57.116866688127665,North_West,CTRL
3916,4,9.012056,-4.471987,2006-08-30,10.060607390973221,63.60834774651494,West,CTRL
3917,5,8.915663,-4.9495260000000005,2006-08-30,10.197394488507593,60.96317643886442,West,CTRL
3918,6,10.074793,-4.364106,2006-08-30,10.979384098030499,66.57914859339671,West,CTRL
3919,7,9.47645,-5.247765,2006-08-30,10.832457805028598,61.02367179643494,West,CTRL
3920,8,7.944167599999999,-4.7971807,2006-08-30,9.280233915443201,58.87381873030289,West,CTRL
3921,9,9.370403,-7.139021400000002,2006-08-30,11.780071261756738,52.69734106807862,North_West,CTRL
3922,10,8.974291000000003,-6.693989299999998,2006-08-30,11.195864937609578,53.28047331689876,North_West,CTRL
3923,11,8.506803,-7.616358,2006-08-30,11.41817001384079,48.16110249016545,North_West,CTRL
3924,12,8.700464,-7.284037,2006-08-30,11.347037888042191,50.06389714388178,North_West,CTRL
3925,13,8.233913000000001,-6.7327075,2006-08-30,10.636102367508752,50.72781381361819,North_West,CTRL
3926,14,8.9730015,-7.0449753,2006-08-30,11.408173951014787,51.86346766850634,North_West,CTRL
3927,15,7.909299000000002,-7.5199175,2006-08-30,10.91357731810277,46.44564580291628,North_West,CTRL
3928,16,7.5757647,-6.3665113,2006-08-30,9.89568981540922,49.95702148551312,North_West,CTRL
3929,17,6.5021772,-7.9094039999999985,2006-08-30,10.238993113359136,39.4230020596683,North_West,CTRL
3930,18,5.800237999999999,-8.02635,2006-08-30,9.902780174231072,35.85373963556539,North_West,CTRL
3931,19,7.425969999999999,-6.445765,2006-08-30,9.833255660061166,49.04191794742471,North_West,CTRL
3932,20,7.920478,-5.4463040000000005,2006-08-30,9.612294159507396,55.48668611893251,North_West,CTRL
3933,21,7.333638,-5.774891,2006-08-30,9.334431550818989,51.781250574244226,North_West,CTRL
3934,22,8.908103,-5.966058,2006-08-30,10.72138736908489,56.18844132690894,North_West,CTRL
3935,23,6.1926956,-6.510215799999999,2006-08-30,8.985120397458735,43.5681408494489,North_West,CTRL
840,0,5.822555,-4.5767813,2006-08-31,7.406016054266606,51.83111388857479,North_West,CTRL
841,1,7.188297,-5.5232790000000005,2006-08-31,9.065220608018869,52.46236905679056,North_West,CTRL
842,2,5.812129,-4.9472303,2006-08-31,7.632557314156186,49.595879409982075,North_West,CTRL
843,3,5.8596387000000005,-2.905855,2006-08-31,6.540593166950739,63.622714808330485,West,CTRL
844,4,7.027753,-1.3165619,2006-08-31,7.15001031226813,79.3893375934414,West,CTRL
845,5,7.6439705,0.9115697,2006-08-31,7.698132521776197,96.80060159917777,West,CTRL
846,6,6.990772200000001,1.6849699,2006-08-31,7.190967912332725,103.55139742419658,West,CTRL
847,7,7.1952453,2.241562,2006-08-31,7.536322387412583,107.30357598415239,West,CTRL
848,8,7.683605,3.3557910000000004,2006-08-31,8.384456990867447,113.5931525728735,South_West,CTRL
849,9,6.806005,4.9377394,2006-08-31,8.408506076725958,125.96079019919773,South_West,CTRL
850,10,7.033127,4.3623347,2006-08-31,8.276160911494719,121.80948001568498,South_West,CTRL
851,11,8.930515,4.7330723,2006-08-31,10.107228678636508,117.92308558030412,South_West,CTRL
852,12,9.818209,3.5217834000000003,2006-08-31,10.430732777911462,109.73286798028205,West,CTRL
853,13,6.407907499999999,4.366176599999998,2006-08-31,7.754016806207205,124.26946975882123,South_West,CTRL
854,14,9.852387,5.909604,2006-08-31,11.488818435095274,120.95593842672714,South_West,CTRL
855,15,9.140578,7.490161,2006-08-31,11.81747341778288,129.3325835880959,South_West,CTRL
856,16,9.156492,9.706855,2006-08-31,13.344076578658,136.6712057496747,South_West,CTRL
857,17,9.650861,8.153658,2006-08-31,12.634130631835538,130.1932391027834,South_West,CTRL
858,18,9.308257,6.5466940000000005,2006-08-31,11.379931928956562,125.11953094845893,South_West,CTRL
859,19,10.774734,2.1243513,2006-08-31,10.982156492081494,101.15341009871204,West,CTRL
860,20,8.908014999999997,-0.7451892,2006-08-31,8.939129609980023,85.21812470825348,West,CTRL
861,21,9.196951,-0.8751896,2006-08-31,9.238499041096944,84.5640545047683,West,CTRL
862,22,7.5114017,-1.8892336,2006-08-31,7.745344349616216,75.88206425682417,West,CTRL
863,23,7.550644,-0.7409591,2006-08-31,7.586912758336477,84.3954004106576,West,CTRL
2304,0,8.67569,0.44111568,2006-09-01,8.68689703054214,92.91069883963048,West,CTRL
2305,1,8.142799,0.5563608,2006-09-01,8.161783683373239,93.90868783943746,West,CTRL
2306,2,7.078725,0.037522856,2006-09-01,7.078824449747811,90.30371022297798,West,CTRL
2307,3,6.727760000000001,0.42948812,2006-09-01,6.741454936645438,93.65270310790419,West,CTRL
2308,4,6.003325,2.3078392000000005,2006-09-01,6.4316430893420735,111.02809924243078,West,CTRL
2309,5,6.326874299999999,3.019742,2006-09-01,7.010576306878378,115.51458917894811,South_West,CTRL
2310,6,5.7619724,4.215861299999999,2006-09-01,7.139594697123881,126.1918079597074,South_West,CTRL
2311,7,7.6641854999999985,5.2690697,2006-09-01,9.300690021813883,124.50822941247934,South_West,CTRL
2312,8,10.176361,6.462118,2006-09-01,12.054762222799958,122.41606398191158,South_West,CTRL
2313,9,12.185587,2.1867871,2006-09-01,12.380249123313126,100.17382750751679,West,CTRL
2314,10,12.160207000000002,3.163537,2006-09-01,12.564975154500626,104.58252710748518,West,CTRL
2315,11,11.203031,4.835299,2006-09-01,12.2019678743374,113.34533310707867,South_West,CTRL
2316,12,8.1364765,4.7575135,2006-09-01,9.42529493107428,120.31543340799303,South_West,CTRL
2317,13,9.161772,4.641148,2006-09-01,10.270263917635612,116.86574988139358,South_West,CTRL
2318,14,10.9841175,4.6666746,2006-09-01,11.934349126621502,113.01853149120615,South_West,CTRL
2319,15,9.120937,5.4426985,2006-09-01,10.621415099687576,120.82561800176052,South_West,CTRL
2320,16,8.762135,4.6772800000000005,2006-09-01,9.932369201586548,118.09356604794539,South_West,CTRL
2321,17,9.1965685,5.508325599999999,2006-09-01,10.720005741174191,120.91968784871213,South_West,CTRL
2322,18,10.794937,4.549192400000001,2006-09-01,11.714342334343263,112.85148595896999,South_West,CTRL
2323,19,9.035351,3.2022655,2006-09-01,9.586035261028997,109.51509902865935,West,CTRL
2324,20,9.312839,4.701125599999999,2006-09-01,10.432140343519942,116.78466620433024,South_West,CTRL
2325,21,9.103397,4.7468367,2006-09-01,10.26665941755525,117.53914701347539,South_West,CTRL
2326,22,8.622424,4.6771936,2006-09-01,9.80929842586395,118.47741081442939,South_West,CTRL
2327,23,7.76418,4.483411299999998,2006-09-01,8.96568279370666,120.00420551211903,South_West,CTRL
6240,0,8.255169,5.0953712,2006-09-02,9.701062977032489,121.68429641170917,South_West,CTRL
6241,1,7.868297599999999,4.664767299999999,2006-09-02,9.147139502889143,120.66183561229056,South_West,CTRL
6242,2,6.959996,4.41018,2006-09-02,8.23961358028494,122.36026504524222,South_West,CTRL
6243,3,6.998517999999999,4.7820516,2006-09-02,8.476276995319735,124.34459592974373,South_West,CTRL
6244,4,6.509557,5.245945,2006-09-02,8.36027937806351,128.86477000119112,South_West,CTRL
6245,5,4.937363,4.62171,2006-09-02,6.762969519217798,133.1087062057344,South_West,CTRL
6246,6,4.5526915,5.5501013,2006-09-02,7.178483428582526,140.63832025770859,South_West,CTRL
6247,7,4.6837645,5.767347,2006-09-02,7.4296662986886055,140.9193381111235,South_West,CTRL
6248,8,4.713361,6.006346700000001,2006-09-02,7.634917982331041,141.87765590916848,South_West,CTRL
6249,9,4.0911703,5.6284523,2006-09-02,6.958243292453734,143.98760711723583,South_West,CTRL
6250,10,3.5862246,5.817337,2006-09-02,6.833916640786173,148.3473358143361,South_West,CTRL
6251,11,2.8581681,6.562530499999999,2006-09-02,7.157927874132838,156.46550913018345,South_West,CTRL
6252,12,3.6518261,6.421209999999999,2006-09-02,7.387000184698874,150.37254406487767,South_West,CTRL
6253,13,3.466574,6.516259,2006-09-02,7.380973286264963,151.9875419651048,South_West,CTRL
6254,14,5.525085400000001,5.983235400000001,2006-09-02,8.144057620689232,137.27975978742893,South_West,CTRL
6255,15,4.3777027,6.6388254,2006-09-02,7.952250223758836,146.5987735284019,South_West,CTRL
6256,16,4.8587656,6.8385487000000005,2006-09-02,8.388882612005908,144.6063355755912,South_West,CTRL
6257,17,5.1836767,7.3460035,2006-09-02,8.990788149663807,144.79145317541702,South_West,CTRL
6258,18,5.2896633,8.882246,2006-09-02,10.338028430599467,149.22484054792852,South_West,CTRL
6259,19,2.0936136000000003,11.079691,2006-09-02,11.27576030969025,169.29957933307833,South,CTRL
6260,20,2.4150767,12.310856,2006-09-02,12.545507997670674,168.90097350036052,South,CTRL
6261,21,-0.05503908,15.375484,2006-09-02,15.375582510415118,180.20509881332558,South,CTRL
6262,22,1.6897324,18.233994,2006-09-02,18.312119832931568,174.70555824646254,South,CTRL
6263,23,6.578231,16.98909,2006-09-02,18.218186027084613,158.83343436807957,South,CTRL
6888,0,12.505575,13.210779,2006-09-03,18.19104416649759,136.57079379870453,South_West,CTRL
6889,1,12.502562,11.65118,2006-09-03,17.089881566477985,132.98124829424444,South_West,CTRL
6890,2,11.275262,11.6123085,2006-09-03,16.185711039920868,135.8436870211347,South_West,CTRL
6891,3,10.888784,6.7325993,2006-09-03,12.802090076742019,121.72874603000686,South_West,CTRL
6892,4,12.37616,5.024238599999999,2006-09-03,13.357107091557287,112.09523533342491,West,CTRL
6893,5,12.848696,-0.5651467,2006-09-03,12.861118912945985,87.48148269883875,West,CTRL
6894,6,14.401252,-9.555201,2006-09-03,17.28287954358026,56.43580815208832,North_West,CTRL
6895,7,13.611914,-6.234188,2006-09-03,14.971616571457472,65.39245899003981,West,CTRL
6896,8,12.84559,-4.1642456,2006-09-03,13.50370778213226,72.03849516252627,West,CTRL
6897,9,13.663177,-1.3358688,2006-09-03,13.728326598101548,84.41585612578785,West,CTRL
6898,10,12.139069,-1.4466565,2006-09-03,12.224966716345417,83.20390847127028,West,CTRL
6899,11,11.8023815,-1.1936147,2006-09-03,11.862585094472381,84.22511932168135,West,CTRL
6900,12,11.368101,-0.23824894,2006-09-03,11.370597297574658,88.79938956417242,West,CTRL
6901,13,10.717945,-1.3837554,2006-09-03,10.806901685036935,82.64344167230621,West,CTRL
6902,14,10.778481,-1.0693924,2006-09-03,10.831401237722602,84.33391371797329,West,CTRL
6903,15,9.765879,-0.7812519,2006-09-03,9.79707850197673,85.42618612181919,West,CTRL
6904,16,8.7452545,-0.36398113,2006-09-03,8.752825745595894,87.61670135209847,West,CTRL
6905,17,7.6617746,-1.3893249,2006-09-03,7.7867203429277705,79.7221206908944,West,CTRL
6906,18,8.198872,-3.1548977,2006-09-03,8.784923538076429,68.95344689538828,West,CTRL
6907,19,8.856613000000003,-5.0325356,2006-09-03,10.186560184725579,60.393744102105664,West,CTRL
6908,20,9.374668,-5.7681737,2006-09-03,11.00709897945847,58.39627819729779,West,CTRL
6909,21,9.412138,-8.500015,2006-09-03,12.682215765837963,47.915098859960665,North_West,CTRL
6910,22,11.658665,-6.242813,2006-09-03,13.224869894830496,61.83248633776263,West,CTRL
6911,23,11.996153,-6.5153346,2006-09-03,13.651273631034071,61.49278917903111,West,CTRL
2856,0,11.519972,-6.006255,2006-09-04,12.991722518812084,62.46347423260368,West,CTRL
2857,1,11.66037,-3.739603,2006-09-04,12.245360718839972,72.21840911203513,West,CTRL
2858,2,12.685207,-2.2221823,2006-09-04,12.87837609356406,80.06380175307558,West,CTRL
2859,3,13.416518,-3.2334523,2006-09-04,13.800658282150867,76.4498153145415,West,CTRL
2860,4,12.782282,-2.4408123,2006-09-04,13.013235485894938,79.18935382773194,West,CTRL
2861,5,14.158094,-3.09051,2006-09-04,14.49147603844881,77.68630068736155,West,CTRL
2862,6,15.287645,-4.8485613,2006-09-04,16.03809952350598,72.40328727082722,West,CTRL
2863,7,15.182822,-3.5716910000000004,2006-09-04,15.597277341996744,76.7621179711965,West,CTRL
2864,8,15.047873,-7.3731065,2006-09-04,16.75712329979317,63.89622452995124,West,CTRL
2865,9,15.492821,-5.644144,2006-09-04,16.488901237825914,69.98296089761634,West,CTRL
2866,10,16.855953,-3.659983,2006-09-04,17.24872827481777,77.74936100628102,West,CTRL
2867,11,16.257023,-4.2478056,2006-09-04,16.802816705478886,75.35654748087892,West,CTRL
2868,12,16.049661999999998,-6.660830499999999,2006-09-04,17.37694775453889,67.46087762729141,West,CTRL
2869,13,13.761451,-6.70202,2006-09-04,15.306685000541462,64.03326713250247,West,CTRL
2870,14,14.626732,-8.622741,2006-09-04,16.979191716713284,59.479829191336506,West,CTRL
2871,15,14.140572,-7.147515299999999,2006-09-04,15.844328684135473,63.185157552371734,West,CTRL
2872,16,15.193855,-6.680409399999999,2006-09-04,16.597623309155843,66.26594638166259,West,CTRL
2873,17,14.104446,-9.532262,2006-09-04,17.023495992408844,55.947841118922895,North_West,CTRL
2874,18,13.2960825,-8.461128,2006-09-04,15.759965002473523,57.52885497120916,West,CTRL
2875,19,13.442234,-7.424481399999999,2006-09-04,15.356320489287203,61.08703367413498,West,CTRL
2876,20,11.524513,-8.74682,2006-09-04,14.467939037733364,52.802402019041054,North_West,CTRL
2877,21,12.775635,-6.8536625,2006-09-04,14.497914998962136,61.78806365328305,West,CTRL
2878,22,11.679941,-8.525549,2006-09-04,14.460498176580293,53.873141426163606,North_West,CTRL
2879,23,10.511065,-9.184376,2006-09-04,13.958339798973265,48.85363416396662,North_West,CTRL
1272,0,10.417864,-8.280717999999998,2006-09-05,13.307974335638763,51.5203014269508,North_West,CTRL
1273,1,10.148158,-8.916975,2006-09-05,13.50916555319347,48.694900784268526,North_West,CTRL
1274,2,9.461744,-8.589807,2006-09-05,12.77925599629278,47.765386260938726,North_West,CTRL
1275,3,7.7545357,-9.25897,2006-09-05,12.077307207464521,39.94671341442726,North_West,CTRL
1276,4,8.4727745,-8.507536,2006-09-05,12.0069178609311,44.88270624042828,North_West,CTRL
1277,5,8.565819,-8.054701,2006-09-05,11.75803824369363,46.761417687003096,North_West,CTRL
1278,6,6.734995,-8.847303,2006-09-05,11.119124427032643,37.280145472150124,North_West,CTRL
1279,7,6.4660378,-7.966013,2006-09-05,10.259971147483693,39.06634685241393,North_West,CTRL
1280,8,6.9353123,-6.9456024,2006-09-05,9.815291610411636,44.95752591197988,North_West,CTRL
1281,9,7.0688353,-5.7849975,2006-09-05,9.134255775569914,50.703772308378674,North_West,CTRL
1282,10,6.7909145,-5.8204107,2006-09-05,8.943919748241525,49.40052034849982,North_West,CTRL
1283,11,6.840872,-5.588680999999999,2006-09-05,8.833509214357848,50.75274177478118,North_West,CTRL
1284,12,7.1896534,-4.5147010000000005,2006-09-05,8.48961961053218,57.873472810914606,West,CTRL
1285,13,8.925077,-3.278058,2006-09-05,9.508031536931973,69.83241077422328,West,CTRL
1286,14,7.878937,-3.5031676,2006-09-05,8.622634834182575,66.02890185983406,West,CTRL
1287,15,7.371353999999998,-3.2950115,2006-09-05,8.074277712492197,65.91525134299752,West,CTRL
1288,16,7.5946636,-2.4818788,2006-09-05,7.989908483521848,71.90299840424244,West,CTRL
1289,17,7.1498050000000015,-1.5910263999999998,2006-09-05,7.324689518574967,77.45453934177318,West,CTRL
1290,18,6.40762,-0.9047016,2006-09-05,6.47117292686902,81.96344393802204,West,CTRL
1291,19,5.476202,0.47610408,2006-09-05,5.496859416048099,94.9688331687825,West,CTRL
1292,20,4.5154033,1.9602373,2006-09-05,4.922539713802437,113.46674022596126,South_West,CTRL
1293,21,4.6155434,4.2951584,2006-09-05,6.304889099609455,132.94081268337035,South_West,CTRL
1294,22,3.1897283,2.3660715,2006-09-05,3.9714809543711955,126.5672250524884,South_West,CTRL
1295,23,3.5585523,3.9570203,2006-09-05,5.321776407032465,138.03492223257916,South_West,CTRL
7392,0,3.4882143,4.773366,2006-09-06,5.912077635880681,143.84192958295804,South_West,CTRL
7393,1,9.690696,4.778674,2006-09-06,10.804874555620348,116.24881859620388,South_West,CTRL
7394,2,10.211408,6.8523808000000015,2006-09-06,12.297478439528676,123.8636464238129,South_West,CTRL
7395,3,10.683994,7.1404905,2006-09-06,12.850460395356512,123.75620569768529,South_West,CTRL
7396,4,10.092081,7.4267035,2006-09-06,12.530204459124889,126.34913475247967,South_West,CTRL
7397,5,8.498907,9.014606,2006-09-06,12.389291405479371,136.68663139813873,South_West,CTRL
7398,6,10.243475,9.67716,2006-09-06,14.091706984649695,133.37160198717405,South_West,CTRL
7399,7,10.844221,9.403053,2006-09-06,14.35320642984173,130.92864607837916,South_West,CTRL
7400,8,9.521754,7.3709630000000015,2006-09-06,12.04138259436536,127.74410576685099,South_West,CTRL
7401,9,8.795227,7.506133,2006-09-06,11.562787319466617,130.478520758111,South_West,CTRL
7402,10,9.287766,7.654066999999999,2006-09-06,12.035254002772229,129.492004907882,South_West,CTRL
7403,11,11.010094,6.8158092,2006-09-06,12.949031814758996,121.75961824643949,South_West,CTRL
7404,12,10.763426,6.335252,2006-09-06,12.489465847704617,120.48066930201882,South_West,CTRL
7405,13,11.040562,6.0308980000000005,2006-09-06,12.58037121718783,118.64553757457736,South_West,CTRL
